Year,Month,Year-Month,Date Zillow,Date Interest,Indicator ID,Indicator Name,Region ID,Region Type,Region Name,Value,County Population,Unemployment Rate,Wells Fargo Rate,Freddie Mac Rate
2020,Mar,2020-03-01,3/31/2020,3/26/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",12.0,739968.0,5.2,3.25,3.5
2020,Apr,2020-04-01,4/30/2020,4/2/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",9.0,739968.0,12.2,3.5,3.33
2020,Apr,2020-04-01,4/30/2020,4/9/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",9.0,739968.0,12.2,3.0,3.33
2020,Apr,2020-04-01,4/30/2020,4/16/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",9.0,739968.0,12.2,3.0,3.31
2020,Apr,2020-04-01,4/30/2020,4/23/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",9.0,739968.0,12.2,3.25,3.33
2020,Apr,2020-04-01,4/30/2020,4/30/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",9.0,739968.0,12.2,3.13,3.23
2020,May,2020-05-01,5/31/2020,5/7/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",10.0,739968.0,10.2,3.25,3.26
2020,May,2020-05-01,5/31/2020,5/14/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",10.0,739968.0,10.2,3.13,3.28
2020,May,2020-05-01,5/31/2020,5/21/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",10.0,739968.0,10.2,3.13,3.24
2020,May,2020-05-01,5/31/2020,5/28/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",10.0,739968.0,10.2,3.13,3.15
2020,Jun,2020-06-01,6/30/2020,6/4/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",12.0,739968.0,10.6,3.13,3.18
2020,Jun,2020-06-01,6/30/2020,6/11/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",12.0,739968.0,10.6,3.0,3.21
2020,Jun,2020-06-01,6/30/2020,6/18/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",12.0,739968.0,10.6,3.13,3.13
2020,Jun,2020-06-01,6/30/2020,6/25/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",12.0,739968.0,10.6,3.0,3.13
2020,Jul,2020-07-01,7/31/2020,7/2/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",12.0,739968.0,7.4,3.0,3.07
2020,Jul,2020-07-01,7/31/2020,7/9/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",12.0,739968.0,7.4,2.88,3.03
2020,Jul,2020-07-01,7/31/2020,7/16/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",12.0,739968.0,7.4,3.0,2.98
2020,Jul,2020-07-01,7/31/2020,7/23/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",12.0,739968.0,7.4,3.0,3.01
2020,Jul,2020-07-01,7/31/2020,7/30/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",12.0,739968.0,7.4,3.0,2.99
2020,Aug,2020-08-01,8/31/2020,8/6/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",13.0,739968.0,6.7,3.0,2.88
2020,Aug,2020-08-01,8/31/2020,8/13/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",13.0,739968.0,6.7,3.0,2.96
2020,Aug,2020-08-01,8/31/2020,8/20/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",13.0,739968.0,6.7,2.88,2.99
2020,Aug,2020-08-01,8/31/2020,8/27/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394484,metro,"Colorado Springs, CO",13.0,739968.0,6.7,2.88,2.91
2020,Jan,2020-01-01,1/31/2020,1/2/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",31.0,738598.0,2.5,3.75,3.72
2020,Jan,2020-01-01,1/31/2020,1/9/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",31.0,738598.0,2.5,3.75,3.64
2020,Jan,2020-01-01,1/31/2020,1/16/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",31.0,738598.0,2.5,3.63,3.65
2020,Jan,2020-01-01,1/31/2020,1/23/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",31.0,738598.0,2.5,3.63,3.6
2020,Jan,2020-01-01,1/31/2020,1/30/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",31.0,738598.0,2.5,3.38,3.51
2020,Feb,2020-02-01,2/29/2020,2/6/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",28.0,738598.0,2.5,3.5,3.45
2020,Feb,2020-02-01,2/29/2020,2/13/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",28.0,738598.0,2.5,3.63,3.47
2020,Feb,2020-02-01,2/29/2020,2/20/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",28.0,738598.0,2.5,3.63,3.49
2020,Feb,2020-02-01,2/29/2020,2/27/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",28.0,738598.0,2.5,3.63,3.45
2020,Mar,2020-03-01,3/31/2020,3/5/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",8.0,738598.0,5.2,3.5,3.29
2020,Mar,2020-03-01,3/31/2020,3/12/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",8.0,738598.0,5.2,3.75,3.36
2020,Mar,2020-03-01,3/31/2020,3/19/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",8.0,738598.0,5.2,4.13,3.65
2020,Mar,2020-03-01,3/31/2020,3/26/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",8.0,738598.0,5.2,3.25,3.5
2020,Apr,2020-04-01,4/30/2020,4/2/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",7.0,738598.0,12.2,3.5,3.33
2020,Apr,2020-04-01,4/30/2020,4/9/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",7.0,738598.0,12.2,3.0,3.33
2020,Apr,2020-04-01,4/30/2020,4/16/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",7.0,738598.0,12.2,3.0,3.31
2020,Apr,2020-04-01,4/30/2020,4/23/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",7.0,738598.0,12.2,3.25,3.33
2020,Apr,2020-04-01,4/30/2020,4/30/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",7.0,738598.0,12.2,3.13,3.23
2020,May,2020-05-01,5/31/2020,5/7/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",8.0,738598.0,10.2,3.25,3.26
2020,May,2020-05-01,5/31/2020,5/14/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",8.0,738598.0,10.2,3.13,3.28
2020,May,2020-05-01,5/31/2020,5/21/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",8.0,738598.0,10.2,3.13,3.24
2020,May,2020-05-01,5/31/2020,5/28/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",8.0,738598.0,10.2,3.13,3.15
2020,Jun,2020-06-01,6/30/2020,6/4/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",8.0,738598.0,10.6,3.13,3.18
2020,Jun,2020-06-01,6/30/2020,6/11/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",8.0,738598.0,10.6,3.0,3.21
2020,Jun,2020-06-01,6/30/2020,6/18/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",8.0,738598.0,10.6,3.13,3.13
2020,Jun,2020-06-01,6/30/2020,6/25/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",8.0,738598.0,10.6,3.0,3.13
2020,Jul,2020-07-01,7/31/2020,7/2/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",6.0,738598.0,7.4,3.0,3.07
2020,Jul,2020-07-01,7/31/2020,7/9/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",6.0,738598.0,7.4,2.88,3.03
2020,Jul,2020-07-01,7/31/2020,7/16/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",6.0,738598.0,7.4,3.0,2.98
2020,Jul,2020-07-01,7/31/2020,7/23/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",6.0,738598.0,7.4,3.0,3.01
2020,Jul,2020-07-01,7/31/2020,7/30/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",6.0,738598.0,7.4,3.0,2.99
2020,Aug,2020-08-01,8/31/2020,8/6/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",6.0,738598.0,6.7,3.0,2.88
2020,Aug,2020-08-01,8/31/2020,8/13/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",6.0,738598.0,6.7,3.0,2.96
2020,Aug,2020-08-01,8/31/2020,8/20/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",6.0,738598.0,6.7,2.88,2.99
2020,Aug,2020-08-01,8/31/2020,8/27/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394530,metro,"Denver, CO",6.0,738598.0,6.7,2.88,2.91
2020,Jan,2020-01-01,1/31/2020,1/2/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",29.0,332367.0,2.5,3.75,3.72
2020,Jan,2020-01-01,1/31/2020,1/9/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",29.0,332367.0,2.5,3.75,3.64
2020,Jan,2020-01-01,1/31/2020,1/16/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",29.0,332367.0,2.5,3.63,3.65
2020,Jan,2020-01-01,1/31/2020,1/23/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",29.0,332367.0,2.5,3.63,3.6
2020,Jan,2020-01-01,1/31/2020,1/30/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",29.0,332367.0,2.5,3.38,3.51
2020,Feb,2020-02-01,2/29/2020,2/6/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",27.0,332367.0,2.5,3.5,3.45
2020,Feb,2020-02-01,2/29/2020,2/13/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",27.0,332367.0,2.5,3.63,3.47
2020,Feb,2020-02-01,2/29/2020,2/20/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",27.0,332367.0,2.5,3.63,3.49
2020,Feb,2020-02-01,2/29/2020,2/27/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",27.0,332367.0,2.5,3.63,3.45
2020,Mar,2020-03-01,3/31/2020,3/5/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",10.0,332367.0,5.2,3.5,3.29
2020,Mar,2020-03-01,3/31/2020,3/12/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",10.0,332367.0,5.2,3.75,3.36
2020,Mar,2020-03-01,3/31/2020,3/19/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",10.0,332367.0,5.2,4.13,3.65
2020,Mar,2020-03-01,3/31/2020,3/26/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",10.0,332367.0,5.2,3.25,3.5
2020,Apr,2020-04-01,4/30/2020,4/2/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",8.0,332367.0,12.2,3.5,3.33
2020,Apr,2020-04-01,4/30/2020,4/9/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",8.0,332367.0,12.2,3.0,3.33
2020,Apr,2020-04-01,4/30/2020,4/16/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",8.0,332367.0,12.2,3.0,3.31
2020,Apr,2020-04-01,4/30/2020,4/23/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",8.0,332367.0,12.2,3.25,3.33
2020,Apr,2020-04-01,4/30/2020,4/30/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",8.0,332367.0,12.2,3.13,3.23
2020,May,2020-05-01,5/31/2020,5/7/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",8.0,332367.0,10.2,3.25,3.26
2020,May,2020-05-01,5/31/2020,5/14/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",8.0,332367.0,10.2,3.13,3.28
2020,May,2020-05-01,5/31/2020,5/21/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",8.0,332367.0,10.2,3.13,3.24
2020,May,2020-05-01,5/31/2020,5/28/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",8.0,332367.0,10.2,3.13,3.15
2020,Jun,2020-06-01,6/30/2020,6/4/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",9.0,332367.0,10.6,3.13,3.18
2020,Jun,2020-06-01,6/30/2020,6/11/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",9.0,332367.0,10.6,3.0,3.21
2020,Jun,2020-06-01,6/30/2020,6/18/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",9.0,332367.0,10.6,3.13,3.13
2020,Jun,2020-06-01,6/30/2020,6/25/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",9.0,332367.0,10.6,3.0,3.13
2020,Jul,2020-07-01,7/31/2020,7/2/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",8.0,332367.0,7.4,3.0,3.07
2020,Jul,2020-07-01,7/31/2020,7/9/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",8.0,332367.0,7.4,2.88,3.03
2020,Jul,2020-07-01,7/31/2020,7/16/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",8.0,332367.0,7.4,3.0,2.98
2020,Jul,2020-07-01,7/31/2020,7/23/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",8.0,332367.0,7.4,3.0,3.01
2020,Jul,2020-07-01,7/31/2020,7/30/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",8.0,332367.0,7.4,3.0,2.99
2020,Aug,2020-08-01,8/31/2020,8/6/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",7.0,332367.0,6.7,3.0,2.88
2020,Aug,2020-08-01,8/31/2020,8/13/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",7.0,332367.0,6.7,3.0,2.96
2020,Aug,2020-08-01,8/31/2020,8/20/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",7.0,332367.0,6.7,2.88,2.99
2020,Aug,2020-08-01,8/31/2020,8/27/2020,NSAM,"Median Days to Pending (Smooth, All Homes, Monthly)",394645,metro,"Greeley, CO",7.0,332367.0,6.7,2.88,2.91
